-24,-6,279,312,-5,-138,-42,38,8,33
-21,-3,278,314,-9,-130,-41,39,6,32
-15,-15,272,314,-9,-130,-40,38,10,35
-23,-9,274,309,-15,-136,-41,39,8,32
-20,-11,277,307,-6,-132,-41,38,9,33
-21,-7,275,307,-6,-132,-41,41,9,32
-19,-8,276,316,-12,-131,-41,39,9,33
-22,-8,273,316,-12,-131,-40,39,7,34
-17,-13,268,311,-7,-136,-41,40,9,33
-20,-6,268,311,-7,-136,-41,41,8,33
-23,-18,280,307,-8,-130,-41,39,9,33
-17,-8,278,316,-8,-139,-41,40,9,32
-19,-21,273,316,-8,-139,-42,40,7,32
-23,-10,268,317,-8,-133,-41,40,7,34
-17,-8,274,317,-8,-133,-39,39,8,32
-22,-13,267,317,-12,-144,-41,39,7,34
-19,-12,275,317,-12,-144,-41,40,8,35
-25,-10,281,309,-10,-136,-41,40,6,34
-37,-12,290,310,-9,-137,-41,39,8,34
-21,-15,273,310,-9,-137,-41,40,8,32
-21,-18,265,311,-8,-134,-41,38,8,33
-23,-9,278,311,-8,-134,-42,40,7,32
-18,-7,265,319,-15,-145,-41,39,7,33
-21,-4,279,319,-15,-145,-41,41,9,34
-20,-9,275,314,-14,-119,-41,39,9,33
-19,-15,270,313,-6,-132,-41,38,9,34
-20,-13,273,313,-6,-132,-41,39,8,33
-22,-5,276,304,-9,-126,-42,40,8,32
-23,-10,274,304,-9,-126,-41,40,9,32
-18,-15,268,310,-7,-138,-41,39,9,34
-24,-14,273,310,-7,-138,-41,38,8,34
-18,-14,271,309,-11,-136,-41,41,8,34
-21,-10,281,316,-11,-139,-41,40,8,35
-24,-14,271,316,-11,-139,-42,39,8,34
-19,-6,283,307,-9,-130,-43,39,7,33
-17,-9,275,307,-9,-130,-40,40,9,32
-22,-6,268,315,-8,-134,-42,40,8,32
-22,-11,272,311,-7,-136,-41,40,9,33
-20,-7,278,311,-7,-136,-42,40,8,32
-22,-8,274,308,-14,-126,-41,38,10,35
-24,-15,272,308,-14,-126,-41,39,8,34
-21,-10,274,308,-6,-138,-42,39,9,34
-19,-7,271,308,-6,-138,-41,40,8,32
-23,-6,275,311,-8,-130,-42,40,8,32
-17,-2,288,312,-10,-138,-41,39,8,32
-23,-14,269,312,-10,-138,-40,40,7,35
-18,-3,276,311,-4,-132,-40,40,8,32
-16,-3,264,311,-4,-132,-42,40,8,32
-22,-5,279,299,-4,-121,-42,40,9,33
-17,-17,269,299,-4,-121,-41,39,8,33
-25,-4,286,311,-8,-130,-41,40,7,33
-22,-19,295,310,-7,-134,-41,40,7,32
-17,-12,273,310,-7,-134,-41,40,9,33
-17,-7,277,307,-10,-133,-40,38,9,33
-23,-25,271,307,-10,-133,-40,39,8,35
-23,-14,279,309,-4,-134,-41,40,8,34
-21,-7,278,309,-4,-134,-42,41,9,32
-20,-14,268,305,-8,-133,-41,39,7,34
-27,-16,278,311,-9,-131,-41,39,9,33
-19,-11,270,311,-9,-131,-41,39,9,33
-18,-2,270,312,-8,-137,-41,40,7,31
-17,-11,271,312,-8,-137,-41,40,8,34
-23,-9,276,313,-8,-132,-41,39,8,32
-19,-10,277,313,-8,-132,-40,40,8,34
-22,-2,277,312,-12,-136,-41,40,8,34
-17,-12,271,315,-14,-132,-40,39,9,34
-21,-18,280,315,-14,-132,-40,40,7,35
-24,-10,277,308,-15,-126,-41,39,7,33
-21,-14,272,308,-15,-126,-42,39,8,34
-20,-5,272,307,-9,-130,-41,39,8,31
-21,-14,275,307,-9,-140,-42,39,10,35
-21,-18,275,307,-9,-140,-40,39,8,34
-20,-6,278,311,-8,-138,-40,40,8,32
-18,-4,271,311,-8,-138,-41,40,8,33
-21,-26,269,310,-10,-134,-41,39,9,34
-24,-10,273,310,-10,-134,-41,40,9,35
-18,-3,275,303,-6,-119,-42,38,7,31
-19,-8,275,311,-10,-130,-41,39,8,34
-22,-7,280,311,-10,-130,-40,40,9,33
-27,-8,265,310,-8,-132,-41,38,8,32
-19,-7,269,310,-8,-132,-40,40,8,33
-23,-1,268,307,-8,-130,-42,39,8,32
-24,-12,273,307,-8,-130,-41,38,7,34
-25,-6,270,318,-12,-136,-42,39,7,32
-18,-11,263,308,-7,-131,-40,39,9,33
-25,-6,280,308,-7,-131,-41,39,8,32
-22,-6,265,305,-9,-130,-41,39,7,33
-24,-4,277,305,-9,-130,-41,39,9,32
-24,-5,272,307,-12,-137,-42,39,9,34
-24,-6,275,307,-12,-137,-41,41,8,34
-16,-13,277,310,-8,-132,-41,42,8,33
-23,-9,276,311,-11,-132,-41,39,7,33
-19,-8,273,311,-11,-132,-40,40,9,32
-21,-12,277,309,-7,-132,-42,39,8,34
-21,-1,270,309,-7,-132,-43,38,9,32
-23,-3,274,315,-11,-132,-41,40,9,34
-26,-10,268,315,-11,-132,-41,40,9,34
-19,-16,279,315,-8,-132,-42,40,7,33
-21,-6,272,310,-6,-134,-41,40,9,33
-18,-2,272,310,-6,-134,-41,40,8,31
-17,-10,267,311,-6,-129,-41,39,8,34
-19,-1,271,311,-6,-129,-43,41,7,32
-17,-16,274,311,-4,-129,-40,39,8,34
-21,-18,267,311,-4,-129,-40,39,8,33
-21,-6,282,309,-13,-132,-41,40,9,34
-20,-8,277,307,-14,-129,-40,39,8,34
-22,-6,278,307,-14,-129,-41,39,8,33
-20,-19,281,309,-2,-138,-42,38,8,33
-22,-7,268,309,-2,-138,-41,40,8,32
-22,-13,266,308,-16,-124,-41,38,9,35
-20,-6,277,308,-16,-124,-42,38,8,33
-24,-10,269,313,-11,-136,-40,39,8,35
-24,-4,265,316,-15,-126,-41,40,9,33
-25,-21,269,316,-15,-126,-41,39,7,34
-19,-4,270,310,-17,-125,-40,39,7,34
-22,-14,275,310,-17,-125,-41,40,10,34
-22,-5,275,309,-7,-131,-42,41,10,33
-22,-25,276,311,-8,-130,-41,38,8,33
-23,-17,273,311,-8,-130,-41,40,9,34
-21,-9,272,310,-10,-135,-42,40,7,33
-23,-12,277,310,-10,-135,-39,39,8,34
-23,-15,272,307,-10,-134,-41,39,8,35
-19,-12,266,307,-10,-134,-42,40,8,34
-22,-2,269,310,-3,-136,-40,41,9,33
-21,-21,269,310,-4,-136,-41,40,7,32
-17,-10,262,310,-4,-136,-43,39,7,33
-17,-12,263,309,-8,-130,-42,41,10,34
-19,-7,271,309,-8,-130,-42,41,7,33
